category,word,source
afinn_negative,eery,afinn_vader_manual
afinn_negative,embarrass,afinn_vader_manual
afinn_negative,embarrassed,afinn_vader_manual
afinn_negative,embarrasses,afinn_vader_manual
afinn_negative,embarrassing,afinn_vader_manual
afinn_negative,embarrassment,afinn_vader_manual
afinn_negative,embittered,afinn_vader_manual
afinn_negative,emergency,afinn_vader_manual
afinn_negative,emptiness,afinn_vader_manual
afinn_negative,empty,afinn_vader_manual
afinn_negative,enemies,afinn_vader_manual
afinn_negative,enemy,afinn_vader_manual
afinn_negative,ennui,afinn_vader_manual
afinn_negative,enrage,afinn_vader_manual
afinn_negative,enraged,afinn_vader_manual
afinn_negative,enrages,afinn_vader_manual
afinn_negative,enraging,afinn_vader_manual
afinn_negative,enslave,afinn_vader_manual
afinn_negative,enslaved,afinn_vader_manual
afinn_negative,enslaves,afinn_vader_manual
afinn_negative,envies,afinn_vader_manual
afinn_negative,envious,afinn_vader_manual
afinn_negative,envy,afinn_vader_manual
afinn_negative,envying,afinn_vader_manual
afinn_negative,erroneous,afinn_vader_manual
afinn_negative,error,afinn_vader_manual
afinn_negative,errors,afinn_vader_manual
afinn_negative,escape,afinn_vader_manual
afinn_negative,escapes,afinn_vader_manual
afinn_negative,escaping,afinn_vader_manual
afinn_negative,evacuate,afinn_vader_manual
afinn_negative,evacuated,afinn_vader_manual
afinn_negative,evacuates,afinn_vader_manual
afinn_negative,evacuating,afinn_vader_manual
afinn_negative,evacuation,afinn_vader_manual
afinn_negative,eviction,afinn_vader_manual
afinn_negative,exacerbate,afinn_vader_manual
afinn_negative,exacerbated,afinn_vader_manual
afinn_negative,exacerbates,afinn_vader_manual
afinn_negative,exacerbating,afinn_vader_manual
afinn_negative,exaggerate,afinn_vader_manual
afinn_negative,exaggerated,afinn_vader_manual
afinn_negative,exaggerates,afinn_vader_manual
afinn_negative,exaggerating,afinn_vader_manual
afinn_negative,exasparate,afinn_vader_manual
afinn_negative,exasperated,afinn_vader_manual
afinn_negative,exasperates,afinn_vader_manual
afinn_negative,exasperating,afinn_vader_manual
afinn_negative,exclude,afinn_vader_manual
afinn_negative,excluded,afinn_vader_manual
afinn_negative,exclusion,afinn_vader_manual
afinn_negative,excruciatingly,afinn_vader_manual
afinn_negative,excuse,afinn_vader_manual
afinn_negative,exempt,afinn_vader_manual
afinn_negative,exhausted,afinn_vader_manual
afinn_negative,expel,afinn_vader_manual
afinn_negative,expelled,afinn_vader_manual
afinn_negative,expelling,afinn_vader_manual
afinn_negative,expels,afinn_vader_manual
afinn_negative,exploit,afinn_vader_manual
afinn_negative,exploited,afinn_vader_manual
afinn_negative,exploiting,afinn_vader_manual
afinn_negative,exploits,afinn_vader_manual
afinn_negative,expose,afinn_vader_manual
afinn_negative,exposed,afinn_vader_manual
afinn_negative,exposes,afinn_vader_manual
afinn_negative,exposing,afinn_vader_manual
afinn_negative,extremist,afinn_vader_manual
afinn_negative,extremists,afinn_vader_manual
afinn_negative,fad,afinn_vader_manual
afinn_negative,fail,afinn_vader_manual
afinn_negative,failed,afinn_vader_manual
afinn_negative,failing,afinn_vader_manual
afinn_negative,fails,afinn_vader_manual
afinn_negative,failure,afinn_vader_manual
afinn_negative,failures,afinn_vader_manual
afinn_negative,fainthearted,afinn_vader_manual
afinn_negative,fallen,afinn_vader_manual
afinn_negative,falling,afinn_vader_manual
afinn_negative,false,afinn_vader_manual
afinn_negative,falsely,afinn_vader_manual
afinn_negative,famine,afinn_vader_manual
afinn_negative,farce,afinn_vader_manual
afinn_negative,fascist,afinn_vader_manual
afinn_negative,fascists,afinn_vader_manual
afinn_negative,fatigue,afinn_vader_manual
afinn_negative,fatigued,afinn_vader_manual
afinn_negative,fatigues,afinn_vader_manual
afinn_negative,fatiguing,afinn_vader_manual
afinn_negative,fear,afinn_vader_manual
afinn_negative,fearful,afinn_vader_manual
afinn_negative,fearfully,afinn_vader_manual
afinn_negative,fearing,afinn_vader_manual
afinn_negative,fearsome,afinn_vader_manual
afinn_negative,feeble,afinn_vader_manual
